actioncliptest00174,AnswerPhone,66,111
actioncliptest00174,AnswerPhone,88,133
actioncliptest00174,AnswerPhone,111,155
actioncliptest00174,AnswerPhone,133,177
actioncliptest00174,AnswerPhone,155,200
actioncliptest00239,AnswerPhone,0,44
actioncliptest00239,AnswerPhone,22,66
actioncliptest00239,AnswerPhone,44,88
actioncliptest00239,AnswerPhone,66,110
actioncliptest00239,AnswerPhone,88,132
actioncliptest00239,AnswerPhone,110,154
actioncliptest00239,AnswerPhone,132,176
actioncliptest00239,AnswerPhone,154,199
actioncliptest00253,AnswerPhone,0,40
actioncliptest00253,AnswerPhone,20,60
actioncliptest00253,AnswerPhone,40,80
actioncliptest00253,AnswerPhone,60,101
actioncliptest00253,AnswerPhone,80,121
actioncliptest00253,AnswerPhone,101,141
actioncliptest00253,AnswerPhone,121,161
actioncliptest00253,AnswerPhone,141,182
actioncliptest00278,AnswerPhone,0,32
actioncliptest00278,AnswerPhone,16,49
actioncliptest00278,AnswerPhone,32,65
actioncliptest00278,AnswerPhone,49,82
actioncliptest00278,AnswerPhone,65,98
actioncliptest00278,AnswerPhone,82,115
actioncliptest00278,AnswerPhone,98,131
actioncliptest00278,AnswerPhone,115,148
actioncliptest00341,AnswerPhone,0,32
actioncliptest00341,AnswerPhone,16,49
actioncliptest00341,AnswerPhone,32,65
actioncliptest00341,AnswerPhone,49,82
actioncliptest00341,AnswerPhone,65,98
actioncliptest00341,AnswerPhone,82,115
actioncliptest00341,AnswerPhone,98,131
actioncliptest00341,AnswerPhone,115,148
actioncliptest00342,AnswerPhone,0,36
actioncliptest00342,AnswerPhone,18,54
actioncliptest00342,AnswerPhone,36,72
actioncliptest00342,AnswerPhone,54,90
actioncliptest00342,AnswerPhone,72,108
actioncliptest00342,AnswerPhone,90,126
actioncliptest00342,AnswerPhone,108,144
actioncliptest00342,AnswerPhone,126,163
actioncliptest00351,AnswerPhone,0,27
actioncliptest00351,AnswerPhone,13,41
actioncliptest00351,AnswerPhone,27,54
actioncliptest00351,AnswerPhone,41,68
actioncliptest00351,AnswerPhone,54,82
actioncliptest00351,AnswerPhone,68,95
actioncliptest00351,AnswerPhone,82,109
actioncliptest00351,AnswerPhone,95,123
actioncliptest00356,AnswerPhone,0,40
actioncliptest00356,AnswerPhone,20,60
actioncliptest00356,AnswerPhone,40,80
actioncliptest00356,AnswerPhone,60,101
actioncliptest00356,AnswerPhone,80,121
actioncliptest00356,AnswerPhone,101,141
actioncliptest00356,AnswerPhone,121,161
actioncliptest00356,AnswerPhone,141,182
actioncliptest00357,AnswerPhone|SitUp,0,51
actioncliptest00357,AnswerPhone|SitUp,25,76
actioncliptest00357,AnswerPhone|SitUp,51,102
actioncliptest00357,AnswerPhone|SitUp,76,127
actioncliptest00357,AnswerPhone|SitUp,102,153
actioncliptest00357,AnswerPhone|SitUp,127,178
actioncliptest00357,AnswerPhone|SitUp,153,204
actioncliptest00357,AnswerPhone|SitUp,178,230
actioncliptest00358,AnswerPhone,0,34
actioncliptest00358,AnswerPhone,17,51
actioncliptest00358,AnswerPhone,34,68
actioncliptest00358,AnswerPhone,51,85
actioncliptest00358,AnswerPhone,68,102
actioncliptest00358,AnswerPhone,85,119
actioncliptest00358,AnswerPhone,102,136
actioncliptest00358,AnswerPhone,119,154
actioncliptest00360,AnswerPhone,0,51
actioncliptest00360,AnswerPhone,25,76
actioncliptest00360,AnswerPhone,51,102
actioncliptest00360,AnswerPhone,76,127
actioncliptest00360,AnswerPhone,102,153
actioncliptest00360,AnswerPhone,127,178
actioncliptest00360,AnswerPhone,153,204
actioncliptest00360,AnswerPhone,178,230
actioncliptest00367,AnswerPhone,0,30
actioncliptest00367,AnswerPhone,15,46
actioncliptest00367,AnswerPhone,30,61
actioncliptest00367,AnswerPhone,46,77
actioncliptest00367,AnswerPhone,61,92
actioncliptest00367,AnswerPhone,77,108
actioncliptest00367,AnswerPhone,92,123
actioncliptest00367,AnswerPhone,108,139
actioncliptest00368,AnswerPhone,0,50
actioncliptest00368,AnswerPhone,25,75
actioncliptest00368,AnswerPhone,50,100
actioncliptest00368,AnswerPhone,75,125
actioncliptest00368,AnswerPhone,100,150
actioncliptest00368,AnswerPhone,125,175
actioncliptest00368,AnswerPhone,150,200
actioncliptest00368,AnswerPhone,175,226
actioncliptest00374,AnswerPhone,0,40
actioncliptest00374,AnswerPhone,20,60
actioncliptest00374,AnswerPhone,40,80
actioncliptest00374,AnswerPhone,60,101
actioncliptest00374,AnswerPhone,80,121
actioncliptest00374,AnswerPhone,101,141
actioncliptest00374,AnswerPhone,121,161
actioncliptest00374,AnswerPhone,141,182
actioncliptest00443,AnswerPhone|SitDown,0,40
actioncliptest00443,AnswerPhone|SitDown,20,60
actioncliptest00443,AnswerPhone|SitDown,40,80
actioncliptest00443,AnswerPhone|SitDown,60,101
actioncliptest00443,AnswerPhone|SitDown,80,121
actioncliptest00443,AnswerPhone|SitDown,101,141
actioncliptest00443,AnswerPhone|SitDown,121,161
actioncliptest00443,AnswerPhone|SitDown,141,182
actioncliptest00449,AnswerPhone,0,55
actioncliptest00449,AnswerPhone,27,83
actioncliptest00449,AnswerPhone,55,111
actioncliptest00449,AnswerPhone,83,139
actioncliptest00449,AnswerPhone,111,167
actioncliptest00449,AnswerPhone,139,195
actioncliptest00449,AnswerPhone,167,223
actioncliptest00449,AnswerPhone,195,251
actioncliptest00469,AnswerPhone,0,39
actioncliptest00469,AnswerPhone,19,59
actioncliptest00469,AnswerPhone,39,79
actioncliptest00469,AnswerPhone,59,98
actioncliptest00469,AnswerPhone,79,118
actioncliptest00469,AnswerPhone,98,138
actioncliptest00469,AnswerPhone,118,158
actioncliptest00469,AnswerPhone,138,178
actioncliptest00474,AnswerPhone,0,51
actioncliptest00474,AnswerPhone,25,77
actioncliptest00474,AnswerPhone,51,103
actioncliptest00474,AnswerPhone,77,129
actioncliptest00474,AnswerPhone,103,155
actioncliptest00474,AnswerPhone,129,181
actioncliptest00474,AnswerPhone,155,207
actioncliptest00474,AnswerPhone,181,233
actioncliptest00483,AnswerPhone,0,42
actioncliptest00483,AnswerPhone,21,64
actioncliptest00483,AnswerPhone,42,85
actioncliptest00483,AnswerPhone,64,106
actioncliptest00483,AnswerPhone,85,128
actioncliptest00483,AnswerPhone,106,149
actioncliptest00483,AnswerPhone,128,170
actioncliptest00483,AnswerPhone,149,192
actioncliptest00486,AnswerPhone,0,41
actioncliptest00486,AnswerPhone,20,62
actioncliptest00486,AnswerPhone,41,82
actioncliptest00486,AnswerPhone,62,103
actioncliptest00486,AnswerPhone,82,124
actioncliptest00486,AnswerPhone,103,144
actioncliptest00486,AnswerPhone,124,165
actioncliptest00486,AnswerPhone,144,186
actioncliptest00489,AnswerPhone,0,39
actioncliptest00489,AnswerPhone,19,59
actioncliptest00489,AnswerPhone,39,79
actioncliptest00489,AnswerPhone,59,99
actioncliptest00489,AnswerPhone,79,119
actioncliptest00489,AnswerPhone,99,139
actioncliptest00489,AnswerPhone,119,159
actioncliptest00489,AnswerPhone,139,179
actioncliptest00490,AnswerPhone,0,49
actioncliptest00490,AnswerPhone,24,74
actioncliptest00490,AnswerPhone,49,99
actioncliptest00490,AnswerPhone,74,123
actioncliptest00490,AnswerPhone,99,148
actioncliptest00490,AnswerPhone,123,173
actioncliptest00490,AnswerPhone,148,198
actioncliptest00490,AnswerPhone,173,223
actioncliptest00491,AnswerPhone,0,54
actioncliptest00491,AnswerPhone,27,81
actioncliptest00491,AnswerPhone,54,108
actioncliptest00491,AnswerPhone,81,135
actioncliptest00491,AnswerPhone,108,162
actioncliptest00491,AnswerPhone,135,189
actioncliptest00491,AnswerPhone,162,216
actioncliptest00491,AnswerPhone,189,243
actioncliptest00492,AnswerPhone,0,36
actioncliptest00492,AnswerPhone,18,54
actioncliptest00492,AnswerPhone,36,72
actioncliptest00492,AnswerPhone,54,90
actioncliptest00492,AnswerPhone,72,108
actioncliptest00492,AnswerPhone,90,126
actioncliptest00492,AnswerPhone,108,144
actioncliptest00492,AnswerPhone,126,163
actioncliptest00493,AnswerPhone,0,38
actioncliptest00493,AnswerPhone,19,57
actioncliptest00493,AnswerPhone,38,76
actioncliptest00493,AnswerPhone,57,95
actioncliptest00493,AnswerPhone,76,114
actioncliptest00493,AnswerPhone,95,133
actioncliptest00493,AnswerPhone,114,152
actioncliptest00493,AnswerPhone,133,171
actioncliptest00531,AnswerPhone,0,32
actioncliptest00531,AnswerPhone,16,49
actioncliptest00531,AnswerPhone,32,65
actioncliptest00531,AnswerPhone,49,82
actioncliptest00531,AnswerPhone,65,98
actioncliptest00531,AnswerPhone,82,115
actioncliptest00531,AnswerPhone,98,131
actioncliptest00531,AnswerPhone,115,148
actioncliptest00532,AnswerPhone,0,30
actioncliptest00532,AnswerPhone,15,45
actioncliptest00532,AnswerPhone,30,60
actioncliptest00532,AnswerPhone,45,76
actioncliptest00532,AnswerPhone,60,91
actioncliptest00532,AnswerPhone,76,106
actioncliptest00532,AnswerPhone,91,121
actioncliptest00532,AnswerPhone,106,137
actioncliptest00565,AnswerPhone,0,26
actioncliptest00565,AnswerPhone,13,40
actioncliptest00565,AnswerPhone,26,53
actioncliptest00565,AnswerPhone,40,67
actioncliptest00565,AnswerPhone,53,80
actioncliptest00565,AnswerPhone,67,94
actioncliptest00565,AnswerPhone,80,107
actioncliptest00565,AnswerPhone,94,121
actioncliptest00581,AnswerPhone,0,36
actioncliptest00581,AnswerPhone,18,55
actioncliptest00581,AnswerPhone,36,73
actioncliptest00581,AnswerPhone,55,91
actioncliptest00581,AnswerPhone,73,110
actioncliptest00581,AnswerPhone,91,128
actioncliptest00581,AnswerPhone,110,146
actioncliptest00581,AnswerPhone,128,165
actioncliptest00586,AnswerPhone,0,24
actioncliptest00586,AnswerPhone,12,36
actioncliptest00586,AnswerPhone,24,48
actioncliptest00586,AnswerPhone,36,60
actioncliptest00586,AnswerPhone,48,72
actioncliptest00586,AnswerPhone,60,84
actioncliptest00586,AnswerPhone,72,96
actioncliptest00586,AnswerPhone,84,108
actioncliptest00591,AnswerPhone|SitDown,0,30
actioncliptest00591,AnswerPhone|SitDown,15,45
actioncliptest00591,AnswerPhone|SitDown,30,60
actioncliptest00591,AnswerPhone|SitDown,45,75
actioncliptest00591,AnswerPhone|SitDown,60,90
actioncliptest00591,AnswerPhone|SitDown,75,105
actioncliptest00591,AnswerPhone|SitDown,90,120
actioncliptest00591,AnswerPhone|SitDown,105,135
actioncliptest00609,AnswerPhone,0,43
actioncliptest00609,AnswerPhone,21,65
actioncliptest00609,AnswerPhone,43,87
actioncliptest00609,AnswerPhone,65,109
actioncliptest00609,AnswerPhone,87,131
actioncliptest00609,AnswerPhone,109,153
actioncliptest00609,AnswerPhone,131,175
actioncliptest00609,AnswerPhone,153,197
actioncliptest00631,AnswerPhone,0,51
actioncliptest00631,AnswerPhone,25,77
actioncliptest00631,AnswerPhone,51,103
actioncliptest00631,AnswerPhone,77,128
actioncliptest00631,AnswerPhone,103,154
actioncliptest00631,AnswerPhone,128,180
actioncliptest00631,AnswerPhone,154,206
actioncliptest00631,AnswerPhone,180,232
actioncliptest00633,AnswerPhone|Eat,0,80
actioncliptest00633,AnswerPhone|Eat,40,120
actioncliptest00633,AnswerPhone|Eat,80,160
actioncliptest00633,AnswerPhone|Eat,120,200
actioncliptest00633,AnswerPhone|Eat,160,240
actioncliptest00633,AnswerPhone|Eat,200,280
actioncliptest00633,AnswerPhone|Eat,240,320
actioncliptest00633,AnswerPhone|Eat,280,361
actioncliptest00634,AnswerPhone,0,56
actioncliptest00634,AnswerPhone,28,84
actioncliptest00634,AnswerPhone,56,112
actioncliptest00634,AnswerPhone,84,140
actioncliptest00634,AnswerPhone,112,168
actioncliptest00634,AnswerPhone,140,196
actioncliptest00634,AnswerPhone,168,224
actioncliptest00634,AnswerPhone,196,252
actioncliptest00638,AnswerPhone,0,27
actioncliptest00638,AnswerPhone,13,41
actioncliptest00638,AnswerPhone,27,55
actioncliptest00638,AnswerPhone,41,68
actioncliptest00638,AnswerPhone,55,82
actioncliptest00638,AnswerPhone,68,96
actioncliptest00638,AnswerPhone,82,110
actioncliptest00638,AnswerPhone,96,124
actioncliptest00644,AnswerPhone,0,43
actioncliptest00644,AnswerPhone,21,65
actioncliptest00644,AnswerPhone,43,87
actioncliptest00644,AnswerPhone,65,109
actioncliptest00644,AnswerPhone,87,131
actioncliptest00644,AnswerPhone,109,153
actioncliptest00644,AnswerPhone,131,175
actioncliptest00644,AnswerPhone,153,197
actioncliptest00645,AnswerPhone,0,38
actioncliptest00645,AnswerPhone,19,57
actioncliptest00645,AnswerPhone,38,76
actioncliptest00645,AnswerPhone,57,95
actioncliptest00645,AnswerPhone,76,114
actioncliptest00645,AnswerPhone,95,133
actioncliptest00645,AnswerPhone,114,152
actioncliptest00645,AnswerPhone,133,171
actioncliptest00646,AnswerPhone,0,35
actioncliptest00646,AnswerPhone,17,53
actioncliptest00646,AnswerPhone,35,71
actioncliptest00646,AnswerPhone,53,88
actioncliptest00646,AnswerPhone,71,106
actioncliptest00646,AnswerPhone,88,124
actioncliptest00646,AnswerPhone,106,142
actioncliptest00646,AnswerPhone,124,160
actioncliptest00647,AnswerPhone,0,44
actioncliptest00647,AnswerPhone,22,66
actioncliptest00647,AnswerPhone,44,88
actioncliptest00647,AnswerPhone,66,110
actioncliptest00647,AnswerPhone,88,132
actioncliptest00647,AnswerPhone,110,154
actioncliptest00647,AnswerPhone,132,176
actioncliptest00647,AnswerPhone,154,199
actioncliptest00648,AnswerPhone,0,41
actioncliptest00648,AnswerPhone,20,62
actioncliptest00648,AnswerPhone,41,83
actioncliptest00648,AnswerPhone,62,104
actioncliptest00648,AnswerPhone,83,125
actioncliptest00648,AnswerPhone,104,146
actioncliptest00648,AnswerPhone,125,167
actioncliptest00648,AnswerPhone,146,188
actioncliptest00649,AnswerPhone,0,42
actioncliptest00649,AnswerPhone,21,63
actioncliptest00649,AnswerPhone,42,84
actioncliptest00649,AnswerPhone,63,106
actioncliptest00649,AnswerPhone,84,127
actioncliptest00649,AnswerPhone,106,148
actioncliptest00649,AnswerPhone,127,169
actioncliptest00649,AnswerPhone,148,191
actioncliptest00657,AnswerPhone,0,44
actioncliptest00657,AnswerPhone,22,66
actioncliptest00657,AnswerPhone,44,88
actioncliptest00657,AnswerPhone,66,110
actioncliptest00657,AnswerPhone,88,132
actioncliptest00657,AnswerPhone,110,154
actioncliptest00657,AnswerPhone,132,176
actioncliptest00657,AnswerPhone,154,198
actioncliptest00658,AnswerPhone,0,63
actioncliptest00658,AnswerPhone,31,95
actioncliptest00658,AnswerPhone,63,127
actioncliptest00658,AnswerPhone,95,159
actioncliptest00658,AnswerPhone,127,191
actioncliptest00658,AnswerPhone,159,223
actioncliptest00658,AnswerPhone,191,255
actioncliptest00658,AnswerPhone,223,287
actioncliptest00672,AnswerPhone|Eat|StandUp,0,42
actioncliptest00672,AnswerPhone|Eat|StandUp,21,63
actioncliptest00672,AnswerPhone|Eat|StandUp,42,84
actioncliptest00672,AnswerPhone|Eat|StandUp,63,105
actioncliptest00672,AnswerPhone|Eat|StandUp,84,126
actioncliptest00672,AnswerPhone|Eat|StandUp,105,147
actioncliptest00672,AnswerPhone|Eat|StandUp,126,168
actioncliptest00672,AnswerPhone|Eat|StandUp,147,189
actioncliptest00673,AnswerPhone,0,35
actioncliptest00673,AnswerPhone,17,53
actioncliptest00673,AnswerPhone,35,70
actioncliptest00673,AnswerPhone,53,88
actioncliptest00673,AnswerPhone,70,106
actioncliptest00673,AnswerPhone,88,123
actioncliptest00673,AnswerPhone,106,141
actioncliptest00673,AnswerPhone,123,159
actioncliptest00755,AnswerPhone,0,32
actioncliptest00755,AnswerPhone,16,49
actioncliptest00755,AnswerPhone,32,65
actioncliptest00755,AnswerPhone,49,81
actioncliptest00755,AnswerPhone,65,98
actioncliptest00755,AnswerPhone,81,114
actioncliptest00755,AnswerPhone,98,130
actioncliptest00755,AnswerPhone,114,147
actioncliptest00765,AnswerPhone,0,32
actioncliptest00765,AnswerPhone,16,48
actioncliptest00765,AnswerPhone,32,64
actioncliptest00765,AnswerPhone,48,80
actioncliptest00765,AnswerPhone,64,96
actioncliptest00765,AnswerPhone,80,112
actioncliptest00765,AnswerPhone,96,128
actioncliptest00765,AnswerPhone,112,144
actioncliptest00766,AnswerPhone,0,39
actioncliptest00766,AnswerPhone,19,59
actioncliptest00766,AnswerPhone,39,79
actioncliptest00766,AnswerPhone,59,99
actioncliptest00766,AnswerPhone,79,119
actioncliptest00766,AnswerPhone,99,139
actioncliptest00766,AnswerPhone,119,159
actioncliptest00766,AnswerPhone,139,179
actioncliptest00773,AnswerPhone|SitDown,0,28
actioncliptest00773,AnswerPhone|SitDown,14,43
actioncliptest00773,AnswerPhone|SitDown,28,57
actioncliptest00773,AnswerPhone|SitDown,43,72
actioncliptest00773,AnswerPhone|SitDown,57,86
actioncliptest00773,AnswerPhone|SitDown,72,101
actioncliptest00773,AnswerPhone|SitDown,86,115
actioncliptest00773,AnswerPhone|SitDown,101,130
actioncliptest00790,AnswerPhone|SitDown,0,39
actioncliptest00790,AnswerPhone|SitDown,19,59
actioncliptest00790,AnswerPhone|SitDown,39,79
actioncliptest00790,AnswerPhone|SitDown,59,98
actioncliptest00790,AnswerPhone|SitDown,79,118
actioncliptest00790,AnswerPhone|SitDown,98,138
actioncliptest00790,AnswerPhone|SitDown,118,158
actioncliptest00790,AnswerPhone|SitDown,138,178
actioncliptest00836,AnswerPhone,0,26
actioncliptest00836,AnswerPhone,13,40
actioncliptest00836,AnswerPhone,26,53
actioncliptest00836,AnswerPhone,40,66
actioncliptest00836,AnswerPhone,53,80
actioncliptest00836,AnswerPhone,66,93
actioncliptest00836,AnswerPhone,80,106
actioncliptest00836,AnswerPhone,93,120
actioncliptest00847,AnswerPhone,0,38
actioncliptest00847,AnswerPhone,19,57
actioncliptest00847,AnswerPhone,38,76
actioncliptest00847,AnswerPhone,57,95
actioncliptest00847,AnswerPhone,76,114
actioncliptest00847,AnswerPhone,95,133
actioncliptest00847,AnswerPhone,114,152
actioncliptest00847,AnswerPhone,133,172
actioncliptest00860,AnswerPhone,0,40
actioncliptest00860,AnswerPhone,20,61
actioncliptest00860,AnswerPhone,40,81
actioncliptest00860,AnswerPhone,61,102
actioncliptest00860,AnswerPhone,81,122
actioncliptest00860,AnswerPhone,102,143
actioncliptest00860,AnswerPhone,122,163
actioncliptest00860,AnswerPhone,143,184
actioncliptest00884,AnswerPhone,0,30
actioncliptest00884,AnswerPhone,15,46
actioncliptest00884,AnswerPhone,30,61
actioncliptest00884,AnswerPhone,46,76
actioncliptest00884,AnswerPhone,61,92
actioncliptest00884,AnswerPhone,76,107
actioncliptest00884,AnswerPhone,92,122
actioncliptest00884,AnswerPhone,107,138
actioncliptest00018,DriveCar,0,29
actioncliptest00018,DriveCar,14,44
actioncliptest00018,DriveCar,29,59
actioncliptest00018,DriveCar,44,73
actioncliptest00018,DriveCar,59,88
actioncliptest00018,DriveCar,73,103
actioncliptest00018,DriveCar,88,118
actioncliptest00018,DriveCar,103,133
actioncliptest00021,DriveCar,0,260
actioncliptest00021,DriveCar,130,390
actioncliptest00021,DriveCar,260,520
actioncliptest00021,DriveCar,390,651
actioncliptest00021,DriveCar,520,781
actioncliptest00021,DriveCar,651,911
actioncliptest00021,DriveCar,781,1041
actioncliptest00021,DriveCar,911,1172
actioncliptest00024,DriveCar,0,99
actioncliptest00024,DriveCar,49,148
actioncliptest00024,DriveCar,99,198
actioncliptest00024,DriveCar,148,247
actioncliptest00024,DriveCar,198,297
actioncliptest00024,DriveCar,247,346
actioncliptest00024,DriveCar,297,396
actioncliptest00024,DriveCar,346,446
actioncliptest00031,DriveCar,0,55
actioncliptest00031,DriveCar,27,83
actioncliptest00031,DriveCar,55,111
actioncliptest00031,DriveCar,83,138
actioncliptest00031,DriveCar,111,166
actioncliptest00031,DriveCar,138,194
actioncliptest00031,DriveCar,166,222
actioncliptest00031,DriveCar,194,250
actioncliptest00032,DriveCar,0,100
actioncliptest00032,DriveCar,50,150
actioncliptest00032,DriveCar,100,200
actioncliptest00032,DriveCar,150,250
actioncliptest00032,DriveCar,200,300
actioncliptest00032,DriveCar,250,350
actioncliptest00032,DriveCar,300,400
actioncliptest00032,DriveCar,350,450
actioncliptest00034,DriveCar,0,36
actioncliptest00034,DriveCar,18,54
actioncliptest00034,DriveCar,36,72
actioncliptest00034,DriveCar,54,90
actioncliptest00034,DriveCar,72,108
actioncliptest00034,DriveCar,90,126
actioncliptest00034,DriveCar,108,144
actioncliptest00034,DriveCar,126,162
actioncliptest00036,DriveCar,0,323
actioncliptest00036,DriveCar,161,485
actioncliptest00036,DriveCar,323,646
actioncliptest00036,DriveCar,485,808
actioncliptest00036,DriveCar,646,970
actioncliptest00036,DriveCar,808,1131
actioncliptest00036,DriveCar,970,1293
actioncliptest00036,DriveCar,1131,1455
actioncliptest00057,DriveCar,0,160
actioncliptest00057,DriveCar,80,241
actioncliptest00057,DriveCar,160,321
actioncliptest00057,DriveCar,241,402
actioncliptest00057,DriveCar,321,482
actioncliptest00057,DriveCar,402,563
actioncliptest00057,DriveCar,482,643
actioncliptest00057,DriveCar,563,724
actioncliptest00089,DriveCar,0,27
actioncliptest00089,DriveCar,13,40
actioncliptest00089,DriveCar,27,54
actioncliptest00089,DriveCar,40,67
actioncliptest00089,DriveCar,54,81
actioncliptest00089,DriveCar,67,94
actioncliptest00089,DriveCar,81,108
actioncliptest00089,DriveCar,94,122
actioncliptest00090,DriveCar,0,34
actioncliptest00090,DriveCar,17,51
actioncliptest00090,DriveCar,34,68
actioncliptest00090,DriveCar,51,85
actioncliptest00090,DriveCar,68,102
actioncliptest00090,DriveCar,85,119
actioncliptest00090,DriveCar,102,136
actioncliptest00090,DriveCar,119,153
actioncliptest00096,DriveCar,0,90
actioncliptest00096,DriveCar,45,135
actioncliptest00096,DriveCar,90,180
actioncliptest00096,DriveCar,135,225
actioncliptest00096,DriveCar,180,270
actioncliptest00096,DriveCar,225,315
actioncliptest00096,DriveCar,270,360
actioncliptest00096,DriveCar,315,406
actioncliptest00099,DriveCar,0,82
actioncliptest00099,DriveCar,41,123
actioncliptest00099,DriveCar,82,164
actioncliptest00099,DriveCar,123,205
actioncliptest00099,DriveCar,164,246
actioncliptest00099,DriveCar,205,287
actioncliptest00099,DriveCar,246,328
actioncliptest00099,DriveCar,287,369
actioncliptest00100,DriveCar,0,369
actioncliptest00100,DriveCar,184,554
actioncliptest00100,DriveCar,369,739
actioncliptest00100,DriveCar,554,924
actioncliptest00100,DriveCar,739,1109
actioncliptest00100,DriveCar,924,1294
actioncliptest00100,DriveCar,1109,1479
actioncliptest00100,DriveCar,1294,1664
actioncliptest00103,DriveCar,0,147
actioncliptest00103,DriveCar,73,221
actioncliptest00103,DriveCar,147,294
actioncliptest00103,DriveCar,221,368
actioncliptest00103,DriveCar,294,442
actioncliptest00103,DriveCar,368,515
actioncliptest00103,DriveCar,442,589
actioncliptest00103,DriveCar,515,663
actioncliptest00107,DriveCar,0,64
actioncliptest00107,DriveCar,32,96
actioncliptest00107,DriveCar,64,128
actioncliptest00107,DriveCar,96,160
actioncliptest00107,DriveCar,128,192
actioncliptest00107,DriveCar,160,224
actioncliptest00107,DriveCar,192,256
actioncliptest00107,DriveCar,224,289
actioncliptest00126,DriveCar,0,214
actioncliptest00126,DriveCar,107,321
actioncliptest00126,DriveCar,214,428
actioncliptest00126,DriveCar,321,535
actioncliptest00126,DriveCar,428,642
actioncliptest00126,DriveCar,535,749
actioncliptest00126,DriveCar,642,856
actioncliptest00126,DriveCar,749,963
actioncliptest00128,DriveCar,0,332
actioncliptest00128,DriveCar,166,498
actioncliptest00128,DriveCar,332,664
actioncliptest00128,DriveCar,498,830
actioncliptest00128,DriveCar,664,996
actioncliptest00128,DriveCar,830,1162
actioncliptest00128,DriveCar,996,1328
actioncliptest00128,DriveCar,1162,1495
actioncliptest00129,DriveCar,0,112
actioncliptest00129,DriveCar,56,169
actioncliptest00129,DriveCar,112,225
actioncliptest00129,DriveCar,169,281
actioncliptest00129,DriveCar,225,338
actioncliptest00129,DriveCar,281,394
actioncliptest00129,DriveCar,338,450
actioncliptest00129,DriveCar,394,507
actioncliptest00133,DriveCar,0,136
actioncliptest00133,DriveCar,68,205
actioncliptest00133,DriveCar,136,273
actioncliptest00133,DriveCar,205,341
actioncliptest00133,DriveCar,273,410
actioncliptest00133,DriveCar,341,478
actioncliptest00133,DriveCar,410,546
actioncliptest00133,DriveCar,478,615
actioncliptest00139,DriveCar,0,297
actioncliptest00139,DriveCar,148,446
